	130A1	130A2	130A3	130G1	130G2	130G3
CTNNBIP1	2158.03013142775	2744.20284967937	3346.56962262028	2474.03906299938	2616.12000425854	2534.3830365707
RP11-84A14.5	0	0	0	0	0	0
LZIC	3284.7734369231	3091.35535867972	2906.4312142031	3008.26343001987	3154.28231845814	3149.03761722953
RP11-84A14.4	76.7220303029296	32.0738731141624	16.2612712469401	33.0138653776706	27.7699414800504	45.8856718200168
NMNAT1	1744.08801444451	1825.38071987954	1741.04010817239	1353.5684804845	1337.74511198725	1345.62400383817
RN7SKP269	4.46058315714707	9.43349209240072	5.42042374898005	9.00378146663744	1.91516837793451	1.06710864697714
MIR5697	3.56846652571766	0	0	0	0	0
RP11-807G9.2	0	0	0	0	0	0
RBP7	318.485637420301	499.975080897238	768.61608760537	263.110502858405	248.014304942519	173.938709457273
UBE4B	8915.81361450557	8226.00510457343	7146.28667065529	9082.81465951126	8895.95711550579	8345.85672800818
RP11-496H15.2	0	0	0	0	0	1.06710864697714
PGAM1P11	1.78423326285883	5.66009525544043	1.08408474979601	0	3.83033675586902	12.8053037637256
RNU6-828P	0	0	0	0	2.87275256690176	1.06710864697714
KIF1B	5326.82840626503	3663.96832868844	2520.49704327572	7225.03441689507	7102.40192957012	6207.370999466
MIR1273D	0	0	0	0	0	0
RNU6-37P	0	0	2.16816949959202	2.00084032591943	0	0
RN7SL731P	0	0	0	0	0	0
PGD	26179.1625492962	31701.2501765126	35269.6132498634	26754.2364180317	26710.8533670526	27674.395650705
RP4-736L20.3	8.02904968286473	2.83004762772022	9.75676274816408	7.00294114071801	5.74550513380352	2.13421729395427
APITD1-CORT	1.78423326285883	0	2.16816949959202	1.00042016295972	1.91516837793451	1.06710864697714
APITD1	175.746976391595	259.42103254102	302.459645193087	218.091595525218	214.498858328665	243.300771510787
CORT	3.56846652571766	0.943349209240072	4.33633899918404	2.00084032591943	5.74550513380352	3.20132594093141
DFFA	3618.4250570777	3744.15301147385	3600.24545407255	4768.00249666601	4803.24229185975	4617.37911547007
RP5-1113E3.3	0	0	0	0	0	0
PEX14	1184.73088653826	1522.56562371348	1980.62283787731	1229.51638027749	1244.85944565743	1221.83940078882
RN7SL614P	0	0.943349209240072	0	0	0	0
CASZ1	1651.30788477585	1633.8808304038	1415.81468323359	1391.58444667696	1151.01619513864	1207.96698837812
RP4-734G22.3	38.3610151514648	29.2438254864422	40.1111357424523	24.0100839110332	28.7275256690176	18.1408469986113
HSPE1P24	0	0	0	4.00168065183886	0	0
C1orf127	0	9.43349209240072	0	2.00084032591943	3.83033675586902	2.13421729395427
CFL1P6	0	2.83004762772022	1.08408474979601	3.00126048887915	3.83033675586902	1.06710864697714
AL713997.1	0	0	0	0	0	0
TARDBP	11598.4083252138	11807.902052058	12559.1218263868	13126.5129581944	13230.9407389605	13806.2516745902
RP4-635E18.9	0	0	0	0	0	0
MASP2	99.9170627200944	77.3546351576859	21.6816949959202	118.049579229246	92.8856663298236	59.7580842307196
RP4-635E18.8	68.6929806200649	76.4112859484458	99.7357969812328	22.0092435851138	37.3457833697229	23.476390233497
SRM	2936.84795066563	3929.99280569414	5220.95215501758	6248.62433784639	5855.62731553476	6087.85483100456
EXOSC10	4364.2345609527	4204.507425583	3514.60275883866	5268.21257814586	5078.06895409335	4943.91436144507
RP4-635E18.7	16.0580993657295	1.88669841848014	9.75676274816408	4.00168065183886	8.61825770070529	7.46976052883995
RP4-635E18.6	11.5975162085824	14.1502381386011	22.7657797457162	24.0100839110332	4.78792094483627	18.1408469986113
MTOR	7457.20292211848	6613.82130598214	5913.68231013723	7762.26004440444	8127.01701176509	7120.81600127843
MTOR-AS1	0.892116631429414	0	0	2.00084032591943	0	0
RNU6-537P	0	0	0	0	0	0
ANGPTL7	0	0	0	0	3.83033675586902	1.06710864697714
RNU6-291P	0	0.943349209240072	0	0	0	1.06710864697714
RPL39P6	0	0	0	0	0	0
UBIAD1	1769.06728012453	1819.7206246241	1499.28920896788	1841.77352000884	1988.90236048499	1952.80882396816
UBE2V2P3	2.67634989428824	0	1.08408474979601	2.00084032591943	4.78792094483627	4.26843458790854
RP11-149P14.1	0	0	0	0	0	0
PTCHD2	96.3485961943768	114.145254318049	87.8108647334767	165.069326888353	140.764875778186	164.334731634479
RP1-69M21.2	0	7.54679367392058	2.16816949959202	2.00084032591943	3.83033675586902	6.40265188186281
FBXO2	287.261555320271	360.359397929707	553.967307145761	181.076049495709	218.329195084534	123.784603049348
FBXO44	734.211987666408	916.93543138135	1103.59827529234	731.307139123552	677.012021599849	830.210527348212
FBXO6	397.884017617519	569.782922381003	664.543951624954	467.196216102187	457.725242326347	488.735760315528
MAD2L2	1451.47375933566	2052.7278793064	2624.56917925614	1927.80965402337	1910.38045698967	1999.76160443515
DRAXIN	57.9875810429119	31.1305239049224	42.2793052420444	22.0092435851138	19.1516837793451	21.3421729395427
AGTRAP	961.701728680909	1254.6544482893	1679.24727743402	893.375205523026	887.680543172645	856.88824352264
C1orf167	0	0	2.16816949959202	0	0	0
RP11-56N19.5	0	0	0	0	0	0
MTHFR	831.452700492214	917.87878059059	830.408918343743	963.404616930207	829.267907645642	884.633068344045
CLCN6	1778.88056307025	1465.96467115907	1242.36112326623	1391.58444667696	1401.90325264806	1259.18820343302
NPPA-AS1	8.92116631429414	7.54679367392058	9.75676274816408	11.0046217925569	4.78792094483627	12.8053037637256
NPPA-AS1_1	0	0	0	0	0	0
NPPA-AS1_2	0	0	0	0	0	0
NPPA	2.67634989428824	16.0369365570812	8.67267799836807	5.00210081479858	8.61825770070529	17.0737383516342
NPPA-AS1_3	0	0	0	0	0	0
NPPB	0	0	0	0	0	0
RP5-934G17.6	0	0	0	0	0	0
RNU5E-1	0.892116631429414	0	0	0	0	0
RNU5E-4P	2.67634989428824	0.943349209240072	1.08408474979601	1.00042016295972	0	2.13421729395427
KIAA2013	3773.65335094642	4706.36920489872	5707.70620767599	4487.88485103729	4581.08276001934	4618.44622411704
PLOD1	2712.92667617685	3290.40204182937	3484.24838584437	4479.88148973361	4807.07262861562	4713.41889369801
MFN2	6667.67970330344	6753.43698894967	5523.41180021067	8657.63609025338	8674.75516785436	8718.2776458032
RP5-1077B9.5	0	0	0	0	0	0
MIIP	922.448596898015	1185.78995601477	1525.30724296298	907.381087804462	870.444027771234	1032.96117027387
MIR6729	0	0	0	0	0	0
RN7SL649P	0	0	0	0	0	0
TNFRSF8	0	1.88669841848014	2.16816949959202	0	0	2.13421729395427
RNU6-777P	0	0	0	0	0	0
RPL23AP89	0	0	0	0	0	0
MIR7846	0	0	0	0	0	0
TNFRSF1B	10.705399577153	5.66009525544043	21.6816949959202	2.00084032591943	9.57584188967254	0
MIR4632	0	0	0	0	0	0
RP5-1118D24.2	0	0	0	0	0	0
SNORA70	15.1659827343	16.9802857663213	14.0931017473481	12.0050419555166	17.2365154014106	13.8724124107028
VPS13D	4294.6494637012	3149.8430096526	2276.57797457162	4479.88148973361	4277.52857211672	3653.78000724971
AC243836.1	0	0	0	0	0	0
SNORA59A	16.9502159971589	5.66009525544043	17.3453559967361	9.00378146663744	8.61825770070529	16.006629704657
RP5-888M10.2	0	0	2.16816949959202	0	0	0
DHRS3	48.1742980971884	22.6403810217617	53.1201527400044	43.0180670072678	25.8547731021159	51.2212150549025
RNU6ATAC18P	0	0	0	0	0	0
MIR6730	0	0	0	0	0	0
RP11-474O21.5	0	0	0	0	0	1.06710864697714
AADACL4	0	0	0	0	0	0
RP11-474O21.2	0	0	0	0	0	0
AADACL3	0	0	0	0	0	0
C1orf158	0	0	0	2.00084032591943	0	0
PRAMEF12	0	0	0	0	0	0
PRAMEF1	1.78423326285883	0	0	0	0	0
RP5-845O24.8	0	0	0	0	0	0
PRAMEF11	0	0	0	0	0	0
PRAMEF30P	0	0	0	0	0	0
HNRNPCL1	0	0	0	0	0	0
PRAMEF2	3.56846652571766	1.88669841848014	0	0	0	4.26843458790854
PRAMEF4	0	0	0	0	0	0
PRAMEF10	1.78423326285883	0	0	0	0	0
PRAMEF7	0	0	0	0	0	0
RNU6-1072P	0	0	0	0	0	0
PRAMEF29P	0	0	0	0	0	0
PRAMEF6	0	0	0	0	0	0
PRAMEF28	0	0	0	0	0	0
PRAMEF27	0	0	0	0	0	0
PRAMEF26	0	0	0	0	0	0
PRAMEF25	0	0	0	0	0	0
HNRNPCL3	0	0	0	0	0	0
PRAMEF34P	0	0	0	0	0	0
PRAMEF35P	0	0	0	0	0	0
HNRNPCL2	0	0	0	0	0	0
PRAMEF36P	0	0	0	0	0	0
RP13-221M14.2	0	0	0	0	0	0
HNRNPCL4	0	0	0	0	0	0
PRAMEF9	0	0	0	0	0	0
PRAMEF13	0	0	0	0	0	0
PRAMEF18	0	0	0	0	0	0
PRAMEF31P	0	0	0	0	0	0
PRAMEF5	0	0	0	0	0	0
PRAMEF32P	0	0	0	0	0	0
RNU6-771P	0	0	0	0	0	0
PRAMEF8	0	0	0	0	0	0
PRAMEF15	0	0	0	0	0	0
PRAMEF33P	0	0	0	0	0	0
RP11-219C24.10	0	0	0	0	0	0
PRAMEF14	0	0	0	0	0	0
PRAMEF19	0	0	0	0	0	0
PRAMEF17	0	0	0	0	0	0
PRAMEF20	0	0	0	0	0	0
LRRC38	0	0	0	0	0	0
RP4-597A16.2	0	0	0	0	0	0
BRWD1P1	0	0	0	0	0	0
PDPN	10.705399577153	0	0	0	0	0
RNA5SP41	0	0	0	0	0	0
AL359771.1	0	0	0	0	0	0
CTA-520D8.2	0	0	0	0	0	0
SCARNA11	0	2.83004762772022	3.25225424938803	0	0	2.13421729395427
PRDM2	4420.43790873275	3453.6014550279	2637.57819625369	4500.89031315576	4257.41930414841	4154.25396268199
RNU6-1265P	0	0	0	0	0	0
RP11-344F13.1	0	0	0	0	0	0
RP4-704D23.1	0	0	0	0	0	0
KAZN	995.602160675227	1187.67665443325	1072.15981754825	1219.51217864789	1042.80918178534	1156.74577332322
AL034395.1	0	0	0	0	0	0
TBCAP2	0	0	0	0	0	0
TMEM51-AS1	57.9875810429119	33.0172223234025	29.2702882444922	43.0180670072678	72.7763983615113	21.3421729395427
TMEM51	768.112419660726	1003.72355863144	811.979477597211	936.393272530294	955.66902058932	894.23704616684
C1orf195	0	0	0	0	0	0
RP1-21O18.3	0	0	1.08408474979601	0	0	0
RP5-903E17.2	0	0	1.08408474979601	1.00042016295972	1.91516837793451	17.0737383516342
FHAD1	12.4896328400118	12.2635397201209	9.75676274816408	5.00210081479858	11.491010267607	13.8724124107028
RP3-467K16.2	0	0	0	0	0	0
RP3-467K16.7	0	0	1.08408474979601	0	0	4.26843458790854
RP3-467K16.4	9.81328294572356	3.77339683696029	15.1771864971441	6.0025209777583	1.91516837793451	5.33554323488568
EFHD2	2739.69017511973	3055.50808872859	3418.11921610682	3086.29620273072	2784.65482151677	2872.65647766245
CTRC	2.67634989428824	1.88669841848014	11.9249322477561	1.00042016295972	4.78792094483627	6.40265188186281
CELA2A	0	0	0	1.00042016295972	0	0
CELA2B	0.892116631429414	0	0	1.00042016295972	0	6.40265188186281
CASP9	363.091468991772	447.147525179794	525.781103651064	518.217644413133	515.180293664383	496.205520844368
DNAJC16	2328.42440803077	1865.00138666762	1465.6825817242	2252.94620698528	2206.27397138055	1944.27195479234
SCARNA21	10.705399577153	8.49014288316065	4.33633899918404	5.00210081479858	3.83033675586902	4.26843458790854
RP4-680D5.8	0	1.88669841848014	2.16816949959202	2.00084032591943	0	3.20132594093141
AGMAT	512.074946440484	396.20666788083	365.336560681255	689.289492279244	663.605842954307	592.24529907231
RP4-680D5.2	32.1161987314589	17.9236349755614	19.5135254963282	17.0071427703152	16.2789312124433	21.3421729395427
CHCHD2P6	14.2738661028706	20.7536826032816	23.8498644955122	34.0142855406303	26.8123572910831	11.7381951167485
RNU7-179P	0	0	0	0	0	0
RP4-680D5.4	0	0	0	0	0	0
DDI2	4837.94849224171	3232.85774006573	2672.26890824716	5348.24619118264	5171.91220461214	4539.48018424074
RSC1A1	0	0	0	0	0	0
RP4-680D5.9	0	3.77339683696029	2.16816949959202	0	0	0
PLEKHM2	3784.35875052358	4370.53688640925	4458.84057591099	3910.64241700953	3816.93057722347	3829.85293400094
AL121992.1	0	0	0	0	0	0
RP11-288I21.1	7.13693305143532	2.83004762772022	2.16816949959202	18.0075629332749	18.1940995903778	16.006629704657
SLC25A34	42.8215983086119	60.3743493913646	41.1952204922483	22.0092435851138	33.5154466138539	20.2750642925656
RP11-169K16.4	0	0	0	0	0	0
TMEM82	0.892116631429414	0	0	0	0	0
FBLIM1	1038.42375898384	985.799923655875	980.012613815592	557.234030768562	534.331977443728	581.574212602539
RPL12P14	3.56846652571766	0.943349209240072	17.3453559967361	4.00168065183886	2.87275256690176	4.26843458790854
UQCRHL	228.38185764593	288.664858027462	392.438679426155	182.076469658668	239.396047241814	227.29414180613
RP11-169K16.8	0	0	0	4.00168065183886	0.957584188967254	4.26843458790854
FLJ37453	358.630885834625	330.172223234025	427.129391419628	459.19285479851	530.501640687859	476.99756519878
SPEN	5944.17311521419	3996.02725034094	2693.95060324308	7539.16634806442	7540.97548811713	6610.73806802336
RP1-134O19.3	0	0	0	0	0	0
ZBTB17	2001.01760429618	2257.43465771149	2527.0015517745	1756.73780615726	2026.24814385471	2091.53294807519
RP11-5P18.1	0	0	0	0	0	0
RP11-5P18.3	0	0	0	0	0	0
RP11-5P18.11	0	0	0	0	0	0
TBC1D3P6	0	0	0	0	1.91516837793451	0
C1orf64	1.78423326285883	0.943349209240072	2.16816949959202	0	0.957584188967254	0
RP11-5P18.5	0	0	0	0	0	0
HSPB7	0	0	2.16816949959202	0	0	0
CLCNKA	3.56846652571766	1.88669841848014	2.16816949959202	0	0	2.13421729395427
RP11-5P18.10	20.5186825228765	11.3201905108809	11.9249322477561	15.0063024443957	5.74550513380352	12.8053037637256
CLCNKB	0	0	0	0	0	1.06710864697714
FAM131C	140.062311134418	220.743714962177	250.423577202878	58.0243694516635	109.164597542267	81.1002571702623
EPHA2	3134.89784284296	3630.0077571558	3185.04099490067	3607.51510763274	3642.65025483143	3683.65904936507
RP11-276H7.2	23.1950324171648	9.43349209240072	15.1771864971441	20.0084032591943	9.57584188967254	18.1408469986113
RP11-276H7.3	4.46058315714707	15.0935873478412	2.16816949959202	16.0067226073555	11.491010267607	6.40265188186281
ARHGEF19-AS1	0	0	0	0	0	0
ARHGEF19	1243.6105842126	1455.58782985743	1632.63163319279	1716.72099963887	1679.60266744856	1528.09958247126
ANO7P1	112.406695560106	137.72898454905	147.435525972257	62.0260501035024	62.2429722828715	45.8856718200168
RSG1	373.796868568925	331.115572443265	260.180339951042	351.14747719886	347.603060595113	367.085374560135
MT1XP1	0	0.943349209240072	2.16816949959202	0	1.91516837793451	1.06710864697714
FBXO42	2579.10918146244	2495.15865843999	2327.52995781203	3068.28863979745	2860.30397244519	3043.39386117879
SZRD1	9922.12117475795	10843.7991602146	11019.7214816764	12784.3692624622	12507.0070921013	12621.7610764456
RP11-430L17.1	1.78423326285883	2.83004762772022	0	4.00168065183886	0.957584188967254	0
SPATA21	0	3.77339683696029	0	2.00084032591943	5.74550513380352	0
AL358794.1	0	0	0	0	0	0
NECAP2	3010.00151444284	3453.6014550279	3533.03219958519	2788.17099416873	2762.63038517053	2635.75835803353
RP4-798A10.2	37.4688985200354	32.0738731141624	36.8588814930643	27.0113443999123	32.5578624248866	44.8185631730397
CROCCP3	147.199244185853	99.9950161794476	56.3724069893925	95.039915481173	120.655607809874	103.509538756782
RNU1-1	0	0	0	0	0	0
RP4-798A10.7	43.7137149400413	84.9014288316065	100.819881731029	101.042436458931	124.485944565743	94.9726695809651
RP4-798A10.4	0	0	0	6.0025209777583	0	0
RP5-875O13.1	3.56846652571766	0	0	6.0025209777583	7.66067351173803	4.26843458790854
RNU1-6P	0	0	0	0	0	0
FAM231C	0	0	0	0	0	0
RP5-875O13.6	0	0	0	0	0	0
AL355149.1	0	0	0	0	0	0
NBPF1	4399.02710957844	3461.14824870182	2972.56038394066	8068.38861427011	7653.01283822629	7223.25843138823
RP5-1182A14.5	15.1659827343	26.413777858722	36.8588814930643	11.0046217925569	19.1516837793451	22.4092815865198
CROCCP2	848.402916489373	810.336970737222	690.561985620058	728.305878634673	803.413134543526	800.331485232852
MST1P2	318.485637420301	357.529350301987	313.300492691047	279.117225465761	296.851098579849	253.971857980558
RP1-163M9.8	0	0	0	0	0	0
RNU1-3	0	0	0	0	0	0
FAM231A	0	0	0	0	0	0
RP5-875O13.7	5.35269978857649	1.88669841848014	0	8.00336130367773	1.91516837793451	3.20132594093141
AL021920.1	0	0	0	0	0	0
EIF1AXP1	66.0166307257767	49.0541588804837	47.6997289910244	72.0302517330995	75.6491509284131	66.1607361125824
ESPNP	12.4896328400118	6.6034444646805	5.42042374898005	2.00084032591943	12.4485944565743	3.20132594093141
RP1-163M9.7	0	0	0	0	0	0
RP5-1182A14.7	1.78423326285883	7.54679367392058	3.25225424938803	1.00042016295972	3.83033675586902	7.46976052883995
CROCC	892.116631429414	953.726050541713	887.865410082931	935.392852367335	1042.80918178534	895.304154813817
CROCCP4	1.78423326285883	1.88669841848014	1.08408474979601	0	0	0
RNU1-4	0	0	4.33633899918404	0	0	0
MST1L	113.298812191536	141.502381386011	132.258339475113	111.046638088528	135.019370644383	91.7713436400337
RP11-108M9.1	0	0	0	0	0	0
RP11-108M9.2	0	0	0	0	0	0
MIR3675	0	0	0	0	0	0
RP11-108M9.3	0	1.88669841848014	6.50450849877605	2.00084032591943	5.74550513380352	13.8724124107028
RNU1-5P	0	0	0	0	0	0
RP11-108M9.4	0	0	0	0	0	0
RP11-108M9.5	0	0	0	0	0	0
RNU1-2	1.78423326285883	0	2.16816949959202	1.00042016295972	0	0
RP11-108M9.6	5.35269978857649	3.77339683696029	13.0090169975521	24.0100839110332	6.70308932277078	2.13421729395427
MFAP2	317.593520788872	371.679588440588	559.387730894741	234.098318132574	254.71739426529	233.696793687993
RP1-37C10.3	0.892116631429414	0	0	0	0	0
ATP13A2	2958.25874981994	3656.42153501452	3581.81601332601	2227.93570291129	2407.36665106368	2534.3830365707
SDHB	3886.95216313796	5146.91328561383	6646.52360099933	4944.07644534692	4576.29483907451	4935.37749226925
PADI2	143.630777660136	136.78563533981	107.324390229805	317.13319165823	322.705871681965	327.602354621981
RP11-380J14.1	0	0	0	0	0	0
RP11-380J14.4	0	0	0	0	0	0
PADI1	5.35269978857649	3.77339683696029	0	2.00084032591943	9.57584188967254	10.6710864697714
PADI3	38.3610151514648	36.7906191603628	43.3633899918404	58.0243694516635	74.6915667394458	67.2278447595595
MIR3972	0	0	0	0	0	0
PADI4	19.6265658914471	19.8103333940415	22.7657797457162	26.0109242369526	14.3637628345088	29.8790421153598
AC004824.2	0	0	0	0	0	0
PADI6	10.705399577153	11.3201905108809	6.50450849877605	8.00336130367773	9.57584188967254	9.60397782279422
RP1-20B21.4	0	0	0	0	0	0
RCC2	17899.4280929998	17991.5561186267	16131.1810769646	21762.1398048627	21886.5442230356	21277.0793120771
AC004824.1	0	0	0	0	0	0
ARHGEF10L	1843.11296053317	1935.75257736063	1582.76373470217	2056.86385504518	2122.00656275144	2103.27114319193
RP11-473A10.2	0	0	2.16816949959202	0	0	0
AL136529.1	0	0	0	0	0	0
ACTL8	12.4896328400118	4.71674604620036	18.4294407465322	57.0239492887038	54.5822987711335	58.6909755837425
RP11-174G17.2	0	0	0	0	0	0
IGSF21	0	0	0	0	0	0
RP11-174G17.3	0	0	0	0	0	0
RP11-174G17	0	0	0	0	0	0
RP11-422P22.1	0	0	0	0	0	0
KLHDC7A	164.149460183012	133.01223850285	139.846932723685	180.075629332749	115.867686865038	164.334731634479
DYNLL1P3	0	0	0	0	0	0
RP1-8B22.2	0	0	0	0	0	0
PAX7	0	0	2.16816949959202	2.00084032591943	0	0
TAS1R2	0	0	0	0	0	0
RP13-279N23.2	0	0	0	0	0	0
ALDH4A1	1481.80572480426	1854.62454536598	2393.65912754959	1389.58360635105	1454.57038304126	1468.34149824054
MIR4695	0	0	0	0	0	0
MIR1290	0	0	0	0	0	0
IFFO2	739.564687454985	737.699081625736	802.222714849047	767.322264990102	841.716502102216	767.251117176561
RP5-1126H10.2	11.5975162085824	20.7536826032816	20.5976102461242	8.00336130367773	7.66067351173803	6.40265188186281
UBR4	6494.60907680614	4779.95044321944	3259.8428426366	6955.92139305891	7247.95472629315	6580.859025908
RP1-43E13.2	13.3817494714412	9.43349209240072	8.67267799836807	9.00378146663744	12.4485944565743	10.6710864697714
EMC1	5122.5336976677	4805.42087186893	4753.7116278555	6915.90458654052	7276.68225196216	7148.56082609983
MRTO4	3706.74460358922	4606.37418871927	5472.45981697025	6413.69366473474	6289.41295313693	6545.64444055775
AKR7L	61.5560475686296	44.3374128342834	59.6246612387805	27.0113443999123	25.8547731021159	32.0132594093141
AKR7A3	46.3900648343296	35.8472699511227	33.6066272436763	42.0176468443081	40.2185359366247	37.3488026441998
RP4-657E11.10	98.1328294572356	74.5245875299657	30.3543729942883	101.042436458931	144.595212534055	139.791232754005
